46444,0547 
45576,9570 
46204,1563 
45081,4336 
45184,7422 
64665,9492 
65700,2813 
63582,2383 
61862,5469 
63694,9922 
63138,3711 
63382,1914 
64080,8867 
64446,7695 
64808,4727 
65347,3906 
64102,9258 
63269,8906 
64124,9297 
63353,6758 
63461,0586 
64753,0156 
63504,6875 
63513,6250 
64902,0273 
101613,9297 
101891,1328 
101238,7188 
102102,9844 
100614,5938 
101586,8203 
100566,0938 
101132,1172 
102148,8281 
102030,5156 
102398,5469 
101043,3672 
102518,5859 
102155,8125 
100983,8594 
101756,0781 
102112,3750 
102750,2578 
102196,0469 
102316,7734 
61563,0586 
61137,7383 
60989,9375 
60962,7461 
60989,9336 
61045,9492 
62250,0039 
61137,7344 
60730,7461 
62237,6406 
61834,0156 
61201,6445 
62037,4883 
60989,9375 
60822,5313 
62895,0117 
62301,5508 
63585,5156 
61137,7344 
61486,6563 
82482,9453 
81518,8438 
82081,3438 
81570,6172 
82477,7578 
81197,6797 
80717,9453 
80717,9453 
82441,9375 
82359,2891 
81764,1484 
81618,9063 
81937,3125 
81427,4375 
82183,5156 
80987,0859 
81393,4141 
81356,3984 
81898,3516 
81892,7813 
1341,6206 
1345,7474 
1342,6890 
1350,4871 
1354,4379 
1355,3945 
1368,0210 
1350,0570 
1347,3969 
1362,7729 
1348,3579 
1373,5399 
1341,8505 
1372,6451 
1356,5377 
1356,6782 
1350,2275 
1347,8680 
1362,1896 
1381,8042 
2527,1135 
2526,4214 
2501,0725 
2531,5447 
2552,6650 
2491,1790 
2536,1660 
2515,5767 
2520,1980 
2528,0962 
2540,8591 
2517,6794 
2529,7961 
2516,3250 
2514,1367 
2564,1982 
2551,9658 
2519,8301 
2481,3337 
2548,0190 
669,3351 
690,3360 
689,8051 
680,2856 
687,3336 
688,4514 
698,8953 
680,2856 
681,1879 
698,6030 
683,0425 
686,7110 
676,7075 
681,1879 
697,7581 
692,2866 
678,3704 
695,9078 
678,3704 
696,2540 
