60198,1641 
59293,5977 
63569,5742 
60567,8242 
60722,0703 
59899,8125 
62020,1602 
77953,5000 
77219,1563 
76244,4688 
77657,7266 
76273,7500 
78028,3438 
78706,8984 
76903,7500 
78872,9219 
77764,5938 
77474,8359 
76381,5625 
75658,8594 
76127,1719 
78441,7969 
77506,8750 
78319,7969 
75630,8906 
78292,8359 
77024,8281 
1305,9917 
1303,2463 
1334,2769 
1322,8003 
1283,1318 
1344,6829 
1285,3077 
1367,8530 
1297,0333 
1335,4760 
1327,6243 
1291,8898 
1329,6676 
1301,8125 
1303,0509 
1290,1669 
1319,8354 
1298,9822 
1274,8015 
1310,5675 
2512,5725 
2503,5444 
2495,2825 
2510,0056 
2485,7927 
2548,0652 
2492,8494 
2527,7664 
2490,2932 
2504,7725 
2475,9993 
2518,2397 
2508,9126 
2481,0271 
2509,6746 
2451,3884 
2479,2344 
2468,2612 
2531,7695 
2492,4080 
726,2391 
705,1095 
760,3809 
708,3885 
707,1406 
718,3262 
736,4890 
713,3547 
724,6834 
735,7973 
697,7667 
719,4194 
711,5302 
737,1302 
721,9186 
732,6153 
725,6711 
718,5079 
709,7386 
730,5150 
