60408,5430 
103576,3359 
104003,8047 
102730,9453 
103264,9922 
103194,1563 
104807,9141 
100023,1719 
102735,8906 
106229,8828 
104968,3516 
103171,6094 
104561,6641 
102575,6406 
103958,6250 
104513,6328 
101781,1406 
101258,1641 
101116,2969 
101322,0469 
99675,8984 
59579,7031 
61289,5703 
61647,3125 
61231,1133 
60402,0352 
59481,2031 
60329,9297 
61692,7422 
60125,1836 
59950,8750 
64947,5039 
59209,9883 
59529,7969 
60060,0078 
61071,9648 
63293,2969 
61925,3125 
61438,7109 
63333,9375 
59772,2461 
77981,0938 
79957,4922 
76246,3906 
76963,5625 
76143,6953 
77101,0859 
77721,6719 
76508,8906 
76606,1719 
77139,5703 
76577,4297 
75682,2969 
78110,0078 
79023,0469 
77511,9766 
75864,6953 
77800,7109 
76478,7891 
77558,0000 
78620,2734 
1284,7206 
1278,6449 
1335,2688 
1320,0500 
1322,2418 
1314,5494 
1290,9166 
1330,2518 
1305,0846 
1328,1472 
1322,6443 
1250,1729 
1310,0265 
1336,4841 
1320,7749 
1267,0656 
1313,6827 
1309,4641 
1318,1842 
1317,0508 
2506,4873 
2483,5669 
2459,3359 
2497,9844 
2478,5544 
2546,0896 
2504,4817 
2484,5842 
2511,7463 
2486,4443 
2494,2490 
2450,0693 
2496,4402 
2481,0271 
2487,1328 
2472,1563 
2542,7622 
2498,4238 
2470,5750 
2478,3494 
733,0040 
709,2009 
714,4179 
701,0797 
719,7967 
705,9260 
705,0546 
717,3503 
726,9816 
719,7257 
707,8487 
707,2626 
723,8679 
734,3223 
718,4417 
742,9548 
731,5406 
718,5079 
731,0985 
723,4681 
